cbsa,cbsa_name,X000,X01,X02,X03,X04,X05,X06,X07,X08,X09,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,max,tmax,total_workers_employed,worker_job_loss_rate
47420,"Wahpeton, ND-MN",629,0.1,12.1,1.7,61.7,101.9,29.4,-4.1,50.9,6.3,5.3,8.6,6.7,-1.8,9.9,26.8,87.6,38.8,149.8,20.7,16.5,250,100,10781,0.05833
47460,"Walla Walla, WA",1625,2.4,1.5,0.6,61.6,145.8,14.6,-26.6,25.9,29.9,10.1,-2.3,2.8,3.9,4.7,242.4,182.8,238.9,501.6,90,94.5,750,100,23441,0.06933
47540,"Wapakoneta, OH",1748,0.5,1.1,3.2,74.7,505.2,47.1,37.9,52.9,3.9,5.7,21.7,36.7,5.5,73.9,200,157.1,97.8,360.2,26.9,36.5,750,100,22526,0.07762
47580,"Warner Robins, GA",2326,-3.1,-6.3,0.5,50.9,290.3,50.5,-163.8,153.9,114.2,-36.5,67.8,178.7,45.5,36.8,-4.6,315.9,146.5,1008.3,111.6,-31.3,2000,150,67278,0.03457
47620,"Warren, PA",1412,1.6,26.4,5.8,41.4,250.9,36.2,134.8,122.7,23.7,10.4,0,28.1,0,31.8,66.6,182.3,36.3,302.4,105.2,5.4,500,100,17701,0.07977
47660,"Warrensburg, MO",926,0,0.2,0.3,-10.1,45.4,12,28.5,33.4,14.6,17.7,11,21.1,0,14.1,315.3,78.6,44.1,338.7,16.4,-54.9,500,100,20191,0.04588
47700,"Warsaw, IN",1901,0.1,1,0.2,58.9,1128.7,56.6,40.4,-10.7,34.3,10.7,17,0.4,3.3,-29,182,167,-0,124.1,83.5,32.3,2000,150,38307,0.04962
47780,"Washington, IN",558,0.9,5.1,-0,55,204.6,14.6,-22.9,19.7,8.6,5.4,4.7,-1,0.6,-14.6,63.5,80.7,-0.3,87,25.4,20.8,250,100,13764,0.04053
47820,"Washington, NC",1142,-0.3,-0.1,-0.2,35.7,216.4,28.1,27.2,23.5,11.4,1.2,12.2,15.4,8.6,3.7,157,138.8,77.1,400.7,17.8,-32,500,100,18592,0.06144
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",211342,2.5,47.6,204.7,-711.7,3222.8,3272.3,14111.7,10480.4,4742.5,403.1,5111.2,9713,1856.4,23287.7,7160.2,28650.5,19473.4,64287.4,14908.6,1117.8,275000,200,2707985,0.07804
47920,"Washington Court House, OH",828,1.3,0.6,1.3,33.8,149.5,32.8,13.6,27.2,5.3,4.3,9.2,18,4.5,44.9,100.5,62.8,42.4,238,8,30.3,250,100,11507,0.07196
47940,"Waterloo-Cedar Falls, IA",3024,0.4,10.2,-5.7,352.4,156.3,14.7,-175.7,-5.5,38.2,65.1,16,73.2,19.3,90.4,183.3,501.5,148.6,1216.6,246.8,77.3,2000,100,78328,0.0386
47980,"Watertown, SD",665,-0,-1.7,0.5,-57.9,106.9,13.4,34.2,23.3,0.4,2.2,-4.4,-0.9,0.9,-2.7,116,109.4,26.9,215.6,54,28.6,250,100,15242,0.04361
48020,"Watertown-Fort Atkinson, WI",3121,1.6,5.5,0.8,74.3,489.6,115.1,90.9,-23,76.8,25.2,22,49.2,33.9,248.4,219.9,299,307.4,758.8,156.2,169.2,1000,100,43802,0.07125
48060,"Watertown-Fort Drum, NY",4358,3.9,4.1,17.2,212.3,224.5,149.4,448.9,291.5,7.6,32.4,38.4,80.1,40.9,282.9,67.5,570.4,162.4,1486.1,270.1,-33.2,2000,150,36806,0.11839
48100,"Wauchula, FL",403,-0.2,-3.9,0.2,24.2,29,10.4,-5.4,7.2,1.9,-3.5,6.3,3.7,2.2,25.8,70.5,31.3,35.3,141.5,25.7,0.7,250,100,9258,0.04351
48140,"Wausau, WI",4752,1.5,5,1.7,71.2,736,173.2,310.5,-81.9,73.9,77.1,41.5,78.9,83.8,324.1,272.5,464,447.8,1280.8,204.1,186.3,2000,100,68749,0.06912
48180,"Waycross, GA",608,-4.2,-0.3,-0.7,27.2,81.7,28.8,-88.1,40.4,27.5,-5.2,17.3,24.2,12.9,25.8,-3.8,80.5,43.4,274.7,34.1,-8.1,500,100,21063,0.02887
48220,"Weatherford, OK",637,0,218.5,0.7,46.7,31.6,16.3,-18.5,18,-5,-4.6,2.3,31,2.9,10.2,168.8,23.7,72.4,22.2,0.8,-0.5,250,100,10200,0.0625
48260,"Weirton-Steubenville, WV-OH",2885,0.2,97.1,16.7,121.5,186.7,109.7,143,52.1,38.6,31,66.7,83.8,42.1,159.2,33.3,321.4,155.9,1071.8,72.2,81.9,2000,100,50099,0.05758
48300,"Wenatchee, WA",3670,2.5,4.3,-4.6,187.3,195.6,136.4,-14.5,53.9,85.8,10.9,-16.1,23.2,15.8,-47.1,371.3,336.3,604.6,1409.5,209.8,104.9,2000,200,54946,0.06679
48460,"West Plains, MO",591,0.1,0.7,-1.2,-4.4,43.6,20,-23,20.8,23.5,9.5,8.8,14.6,22.4,-0.6,160,64.4,22.1,207.7,5.9,-4.5,250,100,14046,0.04205
48500,"West Point, MS",262,1.5,4,-0.8,20.2,62.1,6.3,-22.9,11.4,8.5,5.6,-1.5,-1.4,0,-31.1,54.9,71,45.5,28.4,0.7,-0.4,100,100,8344,0.03141
48540,"Wheeling, WV-OH",3668,0.3,396.6,15.4,129.9,131.4,169.6,210.9,43.8,50.2,42.5,87.9,112.4,58,210,-110.7,398,135.7,1367.6,97.3,120.8,2000,100,63630,0.05764
48580,"Whitewater-Elkhorn, WI",4183,0,2.2,4.7,74.6,561.9,128.3,83.4,31.9,94.1,24.6,18.6,66.9,32.1,284.2,265,334.3,425.4,1329.5,196.5,224.8,2000,150,49690,0.08418
48620,"Wichita, KS",16044,0,167.8,-16.3,1089,5519.2,47.9,194.7,-36.5,276,175.5,299.7,422.2,80.1,32.7,1699.1,1594.3,649.9,3184.1,430.1,234.6,10000,150,289574,0.05541
48660,"Wichita Falls, TX",3496,0,341.3,7.7,187.2,271.9,84.6,226,47.3,40.9,-23.5,38.1,7.5,4.5,130.5,351,495.5,271.2,953.7,176.1,-115.1,1000,100,56908,0.06144
48700,"Williamsport, PA",4416,2.1,148.3,24.9,239.8,448.2,205.3,521.6,141.2,57.8,12.7,7.7,163.9,35.2,119.9,224.3,485.9,120.8,1140.8,297.8,17.3,2000,100,51780,0.08528
48780,"Williston, ND",2714,0,1559.7,5.9,173.8,19.8,68.9,24.4,263.6,12,9,56.4,14.8,-1.6,42.6,-7.8,94.7,52.3,306.1,30.5,-11.1,2000,650,19309,0.14056
48820,"Willmar, MN",1441,0,5.2,-2,67.8,162.6,10.8,-71.3,39.3,23.4,0.8,13.8,23.2,22.1,13.6,200.3,306,94.8,380,81.7,69.2,500,100,22471,0.06414
48900,"Wilmington, NC",8429,-0.2,2.9,-3.2,277.5,540.8,150.2,508.9,160.3,314.8,8.4,143.1,199.1,36.1,124,847.1,923.7,697.7,3517.1,144.6,-164.2,5000,200,114868,0.07338
48940,"Wilmington, OH",1388,0.1,1.3,1.7,60.8,194.4,48.8,-16.9,140.8,23.7,7.6,25,36.5,9.1,88.2,181.6,104.6,78.9,343,20.2,38.7,500,100,18348,0.07566
48980,"Wilson, NC",1829,-0.1,-0.5,0.9,74.1,305.8,38.3,20.8,17.4,14.2,7,31.4,28.7,28.9,16.1,199.8,265.5,89.7,718.8,21.8,-50,750,100,32844,0.05568
49020,"Winchester, VA-WV",3505,0.1,2.5,8.5,-86.9,389.4,83.9,206.9,79.7,86.7,51.8,71.2,84.9,39.7,209.6,22.9,603,361.6,1046.2,127.4,116.1,2000,100,61605,0.0569
49080,"Winnemucca, NV",148,0,-360.7,4.2,14.4,2.3,16.4,33.1,33.2,7.7,1.5,-1,5.1,17.5,41,99,26.3,8.4,152.8,31,15.9,250,100,7584,0.01956
49100,"Winona, MN",1901,1.5,2.7,-0.8,44.9,260.9,3.1,-78.2,72.2,69,2.8,12.9,18.8,38.1,6.9,325.6,274.7,127.7,575.6,71.4,71.2,750,100,24241,0.07842
49180,"Winston-Salem, NC",19342,-0.3,-3.1,1.9,532.6,3726.3,547.2,658.7,428.5,282.7,62.8,225.2,395.7,283.8,366.1,1902.4,2011,1636.9,6163.5,348.9,-229,10000,100,289293,0.06686
49220,"Wisconsin Rapids-Marshfield, WI",2507,2.4,2.4,1.8,48,272.8,57.6,104.6,-45.1,114.8,27.1,14.1,31.4,21.7,166.3,139.5,384.1,120.9,733.3,140.7,169,750,100,38537,0.06506
49260,"Woodward, OK",576,0,327.3,0.1,42.1,3.6,5.4,-15.5,15.3,-4.7,-3.5,3.1,19.4,2.9,2.6,99.7,17.3,28.2,18.8,4.7,9.4,500,150,9055,0.06364
49300,"Wooster, OH",3905,2.8,49.2,7.5,214.2,860.5,122,147.6,117,7.5,13.8,58.3,95,36.3,145.9,526.2,344.5,194.6,865.1,29.4,67.3,1000,100,50446,0.0774
49340,"Worcester, MA-CT",52139,11.2,39.8,202.8,2589.9,2138.6,2152.4,4139.7,3232.7,49.4,278.2,290.2,870.7,485.9,1523.9,5331.6,7782.1,3557.1,12752,3899,812.1,275000,150,463067,0.1126
49380,"Worthington, MN",592,0,1.1,-0.2,17.9,93.1,4.2,-39.3,25,8.5,1,5.8,6,2,3.1,100.6,107.2,22.3,173.4,35,25.2,250,100,10900,0.0543
49420,"Yakima, WA",6096,7.5,5.4,4,270.3,595,192.6,58,-46.4,58.1,18.3,-15,37.7,42.4,-21.5,752.5,689.5,1070.5,1805.7,326.6,244.8,2000,100,101701,0.05994
49460,"Yankton, SD",476,0,-1.1,0.3,-38.9,85.7,15.8,21.1,20.2,5.8,1.9,-0.7,0.8,0.6,-13.2,96.9,78.6,16.6,121.1,30,34.9,250,100,11492,0.04145
49620,"York-Hanover, PA",18637,1.2,53.5,67.5,1221.4,2193.4,855.9,2140.2,647,314.2,50.8,22.9,800.5,235.2,754.7,890.8,1805.8,887.1,4243.7,1392.9,58.1,5000,150,219382,0.08495
49660,"Youngstown-Warren-Boardman, OH-PA",18998,3.9,106.8,44.8,813.2,2481.9,620.5,1052.4,497.8,231.9,67.5,249.1,425.2,93.4,1266.7,1996.8,2030.4,1033.3,5067.2,561.7,353.2,10000,100,227898,0.08336
49700,"Yuba City, CA",5283,-1.2,18,18.8,313.1,316.2,176.4,497.2,103.2,126.4,-5.1,15.4,102.3,27,131.7,432.6,541.9,551.7,1432.6,378.5,106.1,2000,100,65478,0.08068
49740,"Yuma, AZ",2270,0,-9.9,-11.7,92.2,96.7,3.6,-164.7,46.1,35.7,6.3,3.2,20.4,17.5,340,-107,341.9,548.3,1104.8,6.7,-99.8,2000,100,62847,0.03612
49780,"Zanesville, OH",2672,0.2,90,9.1,146.9,252.2,65.9,33.2,52.7,27.3,14.2,34.6,64.8,15.6,145.1,415.3,307.3,132.5,721.4,71.9,72.2,750,100,34914,0.07654
49820,"Zapata, TX",274,0,90.1,1.7,24.8,4.4,4.5,2.8,-0,0.3,-1.5,4.1,0.2,0.8,1.5,24.2,48.2,5.1,52.6,6.1,4.2,100,100,3836,0.07148
